sample,label,Fc0,Fc1,Fv2,Fv3
Fc1C2Fv2V1LPS20,P,C4,C2,0.9926,0.0
Fc1C2Fv2V1LPS21,P,C0,C2,1.0,0.1514
Fc1C2Fv2V1LPS22,P,C5,C2,1.0,8.824
Fc1C2Fv2V1LPS23,P,C7,C2,0.7691,5.0181
Fc1C2Fv2V1LPS24,P,C0,C2,1.0,8.8834
Fc1C2Fv2V1LPS25,P,C0,C2,0.9298,8.0458
Fc1C2Fv2V1LPS26,P,C0,C2,1.0,5.0
Fc1C2Fv2V1LPS27,P,C8,C2,1.0,7.8449
Fc1C2Fv2V1LPS28,P,C0,C2,1.0,0.0
Fc1C2Fv2V1LPS29,P,C7,C2,0.9587,6.1358
Fc1C2Fv2V1LPS30,P,C4,C2,1.0,0.0
Fc1C2Fv2V1LPS31,P,C4,C2,1.0,4.9301
Fc1C2Fv2V1Fv3V1LQS4,Q,C4,C2,0.8924,1.0
Fc1C2Fv2V1Fv3V1LQS5,Q,C0,C2,1.0,1.1615
Fc1C2Fv2V1Fv3V1LQS6,Q,C9,C2,1.0,1.0
Fc1C2Fv2V1Fv3V1LQS7,Q,C6,C2,1.0,0.7986
Fc1C2Fv2V1Fv3V1LQS8,Q,C6,C2,0.9326,1.0363
Fc1C2Fv2V1Fv3V1LQS9,Q,C5,C2,1.0809,1.0
Fc1C2Fv2V1Fv3V1LQS10,Q,C6,C2,1.0976,1.1753
Fc1C2Fv2V1Fv3V1LQS11,Q,C0,C2,1.0,1.1811
Fc1C2Fv2V1Fv3V1LQS12,Q,C9,C2,0.8032,0.9576
Fc1C2Fv2V1Fv3V1LQS13,Q,C0,C2,1.0387,1.0
Fc1C2Fv2V1Fv3V1LQS14,Q,C0,C2,1.0,0.8658
Fc1C2Fv2V1Fv3V1LQS15,Q,C9,C2,1.0,1.0
Fc1C2Fv2V1Fv3V1LQS16,Q,C0,C2,1.0,1.0
Fc1C2Fv2V1Fv3V1LQS17,Q,C0,C2,0.7644,1.0
Fc1C2Fv2V1Fv3V1LQS18,Q,C8,C2,1.0,0.846
Fc1C2Fv2V1Fv3V1LQS19,Q,C0,C2,1.0,1.221
Fc1C2Fv2V1Fv3V1LQS20,Q,C0,C2,1.0,1.0
Fc1C2Fv2V1Fv3V1LQS21,Q,C9,C2,1.0,0.7976
Fc1C2Fv2V1Fv3V1LQS22,Q,C0,C2,1.037,0.84
Fc1C2Fv2V1Fv3V1LQS23,Q,C0,C2,1.0,1.0
Fc1C2Fv2V1Fv3V1LQS24,Q,C8,C2,1.2267,1.1714
Fc1C2Fv2V1Fv3V1LQS25,Q,C4,C2,1.0019,1.0881
Fc1C2Fv2V1Fv3V1LQS26,Q,C0,C2,1.0,1.1734
Fc1C2Fv2V1Fv3V1LQS27,Q,C9,C2,1.1779,1.0
Fc1C2Fv2V1Fv3V1LQS28,Q,C0,C2,1.0,1.1011
Fc1C2Fv2V1Fv3V1LQS29,Q,C9,C2,0.8597,0.9365
Fc1C2Fv2V1Fv3V1LQS30,Q,C9,C2,1.0,0.9805
Fc1C2Fv2V1Fv3V1LQS31,Q,C4,C2,1.0,1.0
Fc1C2Fv2V1Fv3V2LPS4,P,C6,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS5,P,C4,C2,1.0,1.9078
Fc1C2Fv2V1Fv3V2LPS6,P,C6,C2,1.0,1.9727
Fc1C2Fv2V1Fv3V2LPS7,P,C0,C2,0.8558,2.0
Fc1C2Fv2V1Fv3V2LPS8,P,C7,C2,1.0,2.089
Fc1C2Fv2V1Fv3V2LPS9,P,C9,C2,1.0,1.7644
Fc1C2Fv2V1Fv3V2LPS10,P,C0,C2,1.0289,2.0
Fc1C2Fv2V1Fv3V2LPS11,P,C8,C2,0.8568,2.0
Fc1C2Fv2V1Fv3V2LPS12,P,C7,C2,1.0802,1.8966
Fc1C2Fv2V1Fv3V2LPS13,P,C0,C2,0.7514,2.0
Fc1C2Fv2V1Fv3V2LPS14,P,C7,C2,0.7688,2.0254
Fc1C2Fv2V1Fv3V2LPS15,P,C8,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS16,P,C6,C2,0.8157,2.0
Fc1C2Fv2V1Fv3V2LPS17,P,C0,C2,1.2425,2.0
Fc1C2Fv2V1Fv3V2LPS18,P,C0,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS19,P,C0,C2,1.0,2.1336
Fc1C2Fv2V1Fv3V2LPS20,P,C4,C2,1.1673,2.0
Fc1C2Fv2V1Fv3V2LPS21,P,C0,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS22,P,C7,C2,1.2467,2.0
Fc1C2Fv2V1Fv3V2LPS23,P,C9,C2,0.8332,2.0
Fc1C2Fv2V1Fv3V2LPS24,P,C0,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS25,P,C0,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS26,P,C0,C2,1.068,2.0209
Fc1C2Fv2V1Fv3V2LPS27,P,C0,C2,1.0,1.8714
Fc1C2Fv2V1Fv3V2LPS28,P,C4,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS29,P,C7,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS30,P,C4,C2,1.0,2.0
Fc1C2Fv2V1Fv3V2LPS31,P,C8,C2,0.9999,2.0
Fc1C2Fv2V1Fv3V3LVS4,V,C8,C2,0.77,3.0
Fc1C2Fv2V1Fv3V3LVS5,V,C0,C2,0.7869,3.2148
Fc1C2Fv2V1Fv3V3LVS6,V,C0,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS7,V,C7,C2,1.0,3.1067
Fc1C2Fv2V1Fv3V3LVS8,V,C0,C2,1.0,2.9828
Fc1C2Fv2V1Fv3V3LVS9,V,C0,C2,1.0692,3.0
Fc1C2Fv2V1Fv3V3LVS10,V,C0,C2,1.0,3.0742
Fc1C2Fv2V1Fv3V3LVS11,V,C0,C2,1.0,2.7582
Fc1C2Fv2V1Fv3V3LVS12,V,C0,C2,1.0,2.9411
Fc1C2Fv2V1Fv3V3LVS13,V,C0,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS14,V,C0,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS15,V,C0,C2,0.9233,3.1034
Fc1C2Fv2V1Fv3V3LVS16,V,C0,C2,1.1683,3.1045
Fc1C2Fv2V1Fv3V3LVS17,V,C0,C2,0.939,3.0
Fc1C2Fv2V1Fv3V3LVS18,V,C9,C2,1.0,2.8513
Fc1C2Fv2V1Fv3V3LVS19,V,C8,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS20,V,C6,C2,1.175,3.0
Fc1C2Fv2V1Fv3V3LVS21,V,C0,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS22,V,C0,C2,1.0412,3.0
Fc1C2Fv2V1Fv3V3LVS23,V,C9,C2,1.0,3.1533
Fc1C2Fv2V1Fv3V3LVS24,V,C4,C2,0.9637,3.1939
Fc1C2Fv2V1Fv3V3LVS25,V,C7,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS26,V,C5,C2,0.8752,2.8047
Fc1C2Fv2V1Fv3V3LVS27,V,C8,C2,0.7774,3.0
Fc1C2Fv2V1Fv3V3LVS28,V,C0,C2,1.2,3.0
Fc1C2Fv2V1Fv3V3LVS29,V,C0,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS30,V,C0,C2,1.0,3.0
Fc1C2Fv2V1Fv3V3LVS31,V,C0,C2,0.9772,3.0
Fc1C2Fv2V2LPS4,P,C0,C2,2.0039,-0.1443
Fc1C2Fv2V2LPS5,P,C4,C2,2.0,0.0
Fc1C2Fv2V2LPS6,P,C7,C2,2.0,0.0
Fc1C2Fv2V2LPS7,P,C0,C2,2.0,8.8015
Fc1C2Fv2V2LPS8,P,C0,C2,2.0,0.0
Fc1C2Fv2V2LPS9,P,C5,C2,2.0,4.0
Fc1C2Fv2V2LPS10,P,C4,C2,2.0,7.0
Fc1C2Fv2V2LPS11,P,C7,C2,1.9353,0.1357
Fc1C2Fv2V2LPS12,P,C4,C2,2.0,9.0
Fc1C2Fv2V2LPS13,P,C9,C2,1.971,0.0016
Fc1C2Fv2V2LPS14,P,C6,C2,2.0,4.0921
Fc1C2Fv2V2LPS15,P,C7,C2,2.0,7.1474
Fc1C2Fv2V2LPS16,P,C8,C2,2.0433,0.2285
Fc1C2Fv2V2LPS17,P,C6,C2,2.0,4.8222
Fc1C2Fv2V2LPS18,P,C0,C2,2.1845,4.0
Fc1C2Fv2V2LPS19,P,C0,C2,1.9387,4.0
Fc1C2Fv2V2LPS20,P,C0,C2,2.0,-0.0823
Fc1C2Fv2V2LPS21,P,C9,C2,2.0,0.0
Fc1C2Fv2V2LPS22,P,C9,C2,1.7988,8.8904
Fc1C2Fv2V2LPS23,P,C0,C2,2.0,8.8187
Fc1C2Fv2V2LPS24,P,C0,C2,1.9466,-0.2203
Fc1C2Fv2V2LPS25,P,C0,C2,2.1087,-0.2186
Fc1C2Fv2V2LPS26,P,C0,C2,2.0,6.0
Fc1C2Fv2V2LPS27,P,C7,C2,2.1337,0.0
Fc1C2Fv2V2LPS28,P,C0,C2,2.0,8.9728
Fc1C2Fv2V2LPS29,P,C0,C2,2.0,0.213
Fc1C2Fv2V2LPS30,P,C5,C2,1.9287,7.0702
Fc1C2Fv2V2LPS31,P,C7,C2,2.0,8.8321
Fc1C2Fv2V2Fv3V1LQS4,Q,C9,C2,2.0,0.9758
Fc1C2Fv2V2Fv3V1LQS5,Q,C0,C2,2.0,1.0
Fc1C2Fv2V2Fv3V1LQS6,Q,C0,C2,2.0,1.0
Fc1C2Fv2V2Fv3V1LQS7,Q,C9,C2,2.1257,1.0
Fc1C2Fv2V2Fv3V1LQS8,Q,C9,C2,2.0453,1.0
Fc1C2Fv2V2Fv3V1LQS9,Q,C8,C2,1.9602,1.1709
Fc1C2Fv2V2Fv3V1LQS10,Q,C0,C2,1.9411,1.0
Fc1C2Fv2V2Fv3V1LQS11,Q,C6,C2,2.0,0.9493
Fc1C2Fv2V2Fv3V1LQS12,Q,C0,C2,2.0,1.0
Fc1C2Fv2V2Fv3V1LQS13,Q,C5,C2,1.7554,1.0
Fc1C2Fv2V2Fv3V1LQS14,Q,C0,C2,1.8931,1.0
Fc1C2Fv2V2Fv3V1LQS15,Q,C0,C2,1.914,1.0
Fc1C2Fv2V2Fv3V1LQS16,Q,C4,C2,2.0,1.0974
Fc1C2Fv2V2Fv3V1LQS17,Q,C4,C2,2.0,0.9443
Fc1C2Fv2V2Fv3V1LQS18,Q,C0,C2,2.0,1.0022
Fc1C2Fv2V2Fv3V1LQS19,Q,C0,C2,2.0,0.9085
Fc1C2Fv2V2Fv3V1LQS20,Q,C0,C2,2.1754,1.0
Fc1C2Fv2V2Fv3V1LQS21,Q,C9,C2,2.0,0.903
Fc1C2Fv2V2Fv3V1LQS22,Q,C0,C2,2.0,1.0
Fc1C2Fv2V2Fv3V1LQS23,Q,C7,C2,2.0,1.0894
Fc1C2Fv2V2Fv3V1LQS24,Q,C8,C2,2.0,1.0
Fc1C2Fv2V2Fv3V1LQS25,Q,C0,C2,2.0,1.2137
Fc1C2Fv2V2Fv3V1LQS26,Q,C7,C2,2.0,0.9474
Fc1C2Fv2V2Fv3V1LQS27,Q,C7,C2,2.1953,1.0
Fc1C2Fv2V2Fv3V1LQS28,Q,C0,C2,2.0,1.0866
Fc1C2Fv2V2Fv3V1LQS29,Q,C0,C2,2.0,1.0
Fc1C2Fv2V2Fv3V1LQS30,Q,C7,C2,2.0,1.0
Fc1C2Fv2V2Fv3V1LQS31,Q,C9,C2,2.2339,1.1294
Fc1C2Fv2V2Fv3V2LRS4,R,C0,C2,1.988,2.102
Fc1C2Fv2V2Fv3V2LRS5,R,C9,C2,2.0,2.0
Fc1C2Fv2V2Fv3V2LRS6,R,C0,C2,1.7825,2.0
Fc1C2Fv2V2Fv3V2LRS7,R,C0,C2,2.0,2.0044
Fc1C2Fv2V2Fv3V2LRS8,R,C0,C2,1.8141,2.0
Fc1C2Fv2V2Fv3V2LRS9,R,C8,C2,1.7769,2.0
Fc1C2Fv2V2Fv3V2LRS10,R,C0,C2,2.0,2.2232
Fc1C2Fv2V2Fv3V2LRS11,R,C8,C2,1.9958,1.8267
Fc1C2Fv2V2Fv3V2LRS12,R,C4,C2,2.0,1.8805
Fc1C2Fv2V2Fv3V2LRS13,R,C8,C2,2.0,1.9278
Fc1C2Fv2V2Fv3V2LRS14,R,C0,C2,2.0,2.0
Fc1C2Fv2V2Fv3V2LRS15,R,C8,C2,1.9843,2.1235
Fc1C2Fv2V2Fv3V2LRS16,R,C7,C2,1.8735,2.0
Fc1C2Fv2V2Fv3V2LRS17,R,C0,C2,1.7676,2.0
Fc1C2Fv2V2Fv3V2LRS18,R,C8,C2,2.0,1.9268
Fc1C2Fv2V2Fv3V2LRS19,R,C9,C2,2.0,2.2224
Fc1C2Fv2V2Fv3V2LRS20,R,C6,C2,2.0,1.828
Fc1C2Fv2V2Fv3V2LRS21,R,C5,C2,2.0,2.0
Fc1C2Fv2V2Fv3V2LRS22,R,C0,C2,2.0,2.0
Fc1C2Fv2V2Fv3V2LRS23,R,C7,C2,2.0676,2.227
Fc1C2Fv2V2Fv3V2LRS24,R,C6,C2,1.9323,2.0
Fc1C2Fv2V2Fv3V2LRS25,R,C8,C2,1.9906,2.0
Fc1C2Fv2V2Fv3V2LRS26,R,C0,C2,2.0645,2.1515
Fc1C2Fv2V2Fv3V2LRS27,R,C7,C2,2.0,2.0
Fc1C2Fv2V2Fv3V2LRS28,R,C6,C2,2.2227,2.0
Fc1C2Fv2V2Fv3V2LRS29,R,C0,C2,2.0,2.0
Fc1C2Fv2V2Fv3V2LRS30,R,C0,C2,1.8623,2.0
Fc1C2Fv2V2Fv3V2LRS31,R,C6,C2,2.0,2.0145
Fc1C2Fv2V2Fv3V3LSS4,S,C6,C2,1.8163,3.1712
Fc1C2Fv2V2Fv3V3LSS5,S,C0,C2,2.0623,3.0
Fc1C2Fv2V2Fv3V3LSS6,S,C4,C2,2.1806,2.8074
Fc1C2Fv2V2Fv3V3LSS7,S,C9,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS8,S,C6,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS9,S,C8,C2,1.7728,3.0112
Fc1C2Fv2V2Fv3V3LSS10,S,C0,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS11,S,C0,C2,2.0,2.8805
Fc1C2Fv2V2Fv3V3LSS12,S,C5,C2,2.0,2.9042
Fc1C2Fv2V2Fv3V3LSS13,S,C0,C2,2.1602,3.0612
Fc1C2Fv2V2Fv3V3LSS14,S,C6,C2,1.8518,3.0351
Fc1C2Fv2V2Fv3V3LSS15,S,C5,C2,1.8841,3.0
Fc1C2Fv2V2Fv3V3LSS16,S,C5,C2,1.8079,3.0
Fc1C2Fv2V2Fv3V3LSS17,S,C0,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS18,S,C7,C2,2.0289,3.0
Fc1C2Fv2V2Fv3V3LSS19,S,C0,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS20,S,C6,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS21,S,C0,C2,2.066,2.9122
Fc1C2Fv2V2Fv3V3LSS22,S,C4,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS23,S,C0,C2,2.0,2.9896
Fc1C2Fv2V2Fv3V3LSS24,S,C0,C2,2.019,3.1435
Fc1C2Fv2V2Fv3V3LSS25,S,C0,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS26,S,C9,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS27,S,C0,C2,2.0,3.1793
Fc1C2Fv2V2Fv3V3LSS28,S,C5,C2,2.0672,3.0
Fc1C2Fv2V2Fv3V3LSS29,S,C0,C2,2.0,2.7839
Fc1C2Fv2V2Fv3V3LSS30,S,C4,C2,2.0,3.0
Fc1C2Fv2V2Fv3V3LSS31,S,C7,C2,1.7765,3.0
Fc1C2Fv2V3LTS4,T,C4,C2,3.0803,5.0
Fc1C2Fv2V3LTS5,T,C0,C2,3.0,0.0292
Fc1C2Fv2V3LTS6,T,C0,C2,3.0,5.0
Fc1C2Fv2V3LTS7,T,C7,C2,2.809,9.0197
Fc1C2Fv2V3LTS8,T,C0,C2,2.8306,9.1953
Fc1C2Fv2V3LTS9,T,C4,C2,3.0804,0.0
Fc1C2Fv2V3LTS10,T,C0,C2,3.0,5.8463
Fc1C2Fv2V3LTS11,T,C0,C2,3.0,7.9395
Fc1C2Fv2V3LTS12,T,C0,C2,2.9911,0.097
Fc1C2Fv2V3LTS13,T,C0,C2,3.1129,0.1168
Fc1C2Fv2V3LTS14,T,C6,C2,3.0,0.1393
Fc1C2Fv2V3LTS15,T,C0,C2,3.0,8.0
Fc1C2Fv2V3LTS16,T,C4,C2,3.1727,6.908
Fc1C2Fv2V3LTS17,T,C0,C2,3.0,0.0
Fc1C2Fv2V3LTS18,T,C9,C2,3.0,0.0
Fc1C2Fv2V3LTS19,T,C7,C2,3.0,0.0
Fc1C2Fv2V3LTS20,T,C0,C2,2.9668,0.1152
Fc1C2Fv2V3LTS21,T,C4,C2,3.0,4.0
Fc1C2Fv2V3LTS22,T,C5,C2,3.0291,8.0258
Fc1C2Fv2V3LTS23,T,C8,C2,3.0528,0.1157
Fc1C2Fv2V3LTS24,T,C0,C2,2.7851,0.0
Fc1C2Fv2V3LTS25,T,C5,C2,3.092,5.0
Fc1C2Fv2V3LTS26,T,C9,C2,2.8874,0.0
Fc1C2Fv2V3LTS27,T,C4,C2,3.0,3.8858
Fc1C2Fv2V3LTS28,T,C0,C2,3.0,5.1705
Fc1C2Fv2V3LTS29,T,C0,C2,2.7862,6.0
Fc1C2Fv2V3LTS30,T,C0,C2,3.0,-0.1777
Fc1C2Fv2V3LTS31,T,C4,C2,3.1672,5.2138
Fc1C2Fv2V3Fv3V1LVS4,V,C0,C2,3.0192,1.0
Fc1C2Fv2V3Fv3V1LVS5,V,C9,C2,3.0416,1.0
Fc1C2Fv2V3Fv3V1LVS6,V,C0,C2,2.9998,0.9869
Fc1C2Fv2V3Fv3V1LVS7,V,C0,C2,3.1115,0.85
Fc1C2Fv2V3Fv3V1LVS8,V,C4,C2,2.8725,0.8214
Fc1C2Fv2V3Fv3V1LVS9,V,C5,C2,3.0,1.1298
Fc1C2Fv2V3Fv3V1LVS10,V,C0,C2,3.1999,1.1911
Fc1C2Fv2V3Fv3V1LVS11,V,C8,C2,2.8498,1.0
Fc1C2Fv2V3Fv3V1LVS12,V,C0,C2,2.7592,1.0
Fc1C2Fv2V3Fv3V1LVS13,V,C4,C2,3.0,1.0797
Fc1C2Fv2V3Fv3V1LVS14,V,C7,C2,3.0,1.1153
Fc1C2Fv2V3Fv3V1LVS15,V,C0,C2,2.9342,1.0607
Fc1C2Fv2V3Fv3V1LVS16,V,C4,C2,3.0,1.0
Fc1C2Fv2V3Fv3V1LVS17,V,C0,C2,3.0,1.0
Fc1C2Fv2V3Fv3V1LVS18,V,C0,C2,3.0,1.0
Fc1C2Fv2V3Fv3V1LVS19,V,C5,C2,3.1148,1.0
Fc1C2Fv2V3Fv3V1LVS20,V,C0,C2,3.0,1.0
Fc1C2Fv2V3Fv3V1LVS21,V,C0,C2,2.9104,1.0
Fc1C2Fv2V3Fv3V1LVS22,V,C0,C2,2.8138,1.0
Fc1C2Fv2V3Fv3V1LVS23,V,C0,C2,3.1535,1.0
Fc1C2Fv2V3Fv3V1LVS24,V,C0,C2,2.8844,1.0
Fc1C2Fv2V3Fv3V1LVS25,V,C0,C2,3.0,1.0
Fc1C2Fv2V3Fv3V1LVS26,V,C0,C2,3.086,0.8032
Fc1C2Fv2V3Fv3V1LVS27,V,C0,C2,2.9259,1.0
Fc1C2Fv2V3Fv3V1LVS28,V,C6,C2,3.0,1.036
Fc1C2Fv2V3Fv3V1LVS29,V,C0,C2,3.0,1.1505
Fc1C2Fv2V3Fv3V1LVS30,V,C0,C2,3.0,1.1066
Fc1C2Fv2V3Fv3V1LVS31,V,C0,C2,3.0,1.1896
Fc1C2Fv2V3Fv3V2LPS4,P,C9,C2,3.2252,2.0401
Fc1C2Fv2V3Fv3V2LPS5,P,C5,C2,3.0224,2.0
Fc1C2Fv2V3Fv3V2LPS6,P,C9,C2,2.797,1.7812
Fc1C2Fv2V3Fv3V2LPS7,P,C5,C2,2.8319,2.1357
Fc1C2Fv2V3Fv3V2LPS8,P,C4,C2,2.8293,2.0
Fc1C2Fv2V3Fv3V2LPS9,P,C0,C2,3.0,2.2468
Fc1C2Fv2V3Fv3V2LPS10,P,C8,C2,3.0,2.1955
Fc1C2Fv2V3Fv3V2LPS11,P,C0,C2,3.01,2.0862
Fc1C2Fv2V3Fv3V2LPS12,P,C0,C2,3.0,2.0
Fc1C2Fv2V3Fv3V2LPS13,P,C8,C2,2.8134,1.9691
Fc1C2Fv2V3Fv3V2LPS14,P,C0,C2,3.2101,2.0
Fc1C2Fv2V3Fv3V2LPS15,P,C8,C2,2.8743,2.0
Fc1C2Fv2V3Fv3V2LPS16,P,C9,C2,2.9681,2.0
Fc1C2Fv2V3Fv3V2LPS17,P,C4,C2,2.9731,2.0
Fc1C2Fv2V3Fv3V2LPS18,P,C8,C2,2.9101,1.9448
Fc1C2Fv2V3Fv3V2LPS19,P,C5,C2,3.0824,2.0
Fc1C2Fv2V3Fv3V2LPS20,P,C5,C2,2.9273,2.0
Fc1C2Fv2V3Fv3V2LPS21,P,C0,C2,3.2346,2.0
Fc1C2Fv2V3Fv3V2LPS22,P,C4,C2,2.9256,2.0
Fc1C2Fv2V3Fv3V2LPS23,P,C0,C2,3.0,2.0
Fc1C2Fv2V3Fv3V2LPS24,P,C8,C2,3.0,2.0
Fc1C2Fv2V3Fv3V2LPS25,P,C8,C2,2.7733,2.0663
Fc1C2Fv2V3Fv3V2LPS26,P,C0,C2,3.0,2.0891
Fc1C2Fv2V3Fv3V2LPS27,P,C0,C2,3.0,2.2298
Fc1C2Fv2V3Fv3V2LPS28,P,C0,C2,2.9568,2.0
Fc1C2Fv2V3Fv3V2LPS29,P,C5,C2,3.1141,1.7637
Fc1C2Fv2V3Fv3V2LPS30,P,C0,C2,3.0,1.8452
Fc1C2Fv2V3Fv3V2LPS31,P,C5,C2,3.0,2.1873
Fc1C2Fv2V3Fv3V3LQS4,Q,C0,C2,3.0,3.0
Fc1C2Fv2V3Fv3V3LQS5,Q,C0,C2,3.1693,2.7572
Fc1C2Fv2V3Fv3V3LQS6,Q,C0,C2,3.1404,3.0
Fc1C2Fv2V3Fv3V3LQS7,Q,C0,C2,3.1037,3.0837
Fc1C2Fv2V3Fv3V3LQS8,Q,C8,C2,3.0,3.2403
Fc1C2Fv2V3Fv3V3LQS9,Q,C9,C2,3.0069,3.0
Fc1C2Fv2V3Fv3V3LQS10,Q,C0,C2,3.0,3.123
Fc1C2Fv2V3Fv3V3LQS11,Q,C0,C2,3.0,3.1229
Fc1C2Fv2V3Fv3V3LQS12,Q,C0,C2,3.0,3.0
Fc1C2Fv2V3Fv3V3LQS13,Q,C0,C2,3.0,3.0
Fc1C2Fv2V3Fv3V3LQS14,Q,C0,C2,3.0,3.0
Fc1C2Fv2V3Fv3V3LQS15,Q,C6,C2,3.0272,3.0
Fc1C2Fv2V3Fv3V3LQS16,Q,C4,C2,3.0,3.0
Fc1C2Fv2V3Fv3V3LQS17,Q,C6,C2,3.0,2.9163
Fc1C2Fv2V3Fv3V3LQS18,Q,C0,C2,2.9674,2.9351
Fc1C2Fv2V3Fv3V3LQS19,Q,C0,C2,3.0,2.9196
Fc1C2Fv2V3Fv3V3LQS20,Q,C4,C2,3.0,3.0
Fc1C2Fv2V3Fv3V3LQS21,Q,C8,C2,3.0,2.9969
Fc1C2Fv2V3Fv3V3LQS22,Q,C0,C2,3.0,2.9455
Fc1C2Fv2V3Fv3V3LQS23,Q,C0,C2,3.147,3.1914
Fc1C2Fv2V3Fv3V3LQS24,Q,C0,C2,2.7982,3.0
Fc1C2Fv2V3Fv3V3LQS25,Q,C0,C2,3.0,3.0
Fc1C2Fv2V3Fv3V3LQS26,Q,C0,C2,3.0,2.8782
Fc1C2Fv2V3Fv3V3LQS27,Q,C0,C2,2.9069,3.1719
Fc1C2Fv2V3Fv3V3LQS28,Q,C0,C2,2.9722,3.0
Fc1C2Fv2V3Fv3V3LQS29,Q,C4,C2,2.8743,3.0871
Fc1C2Fv2V3Fv3V3LQS30,Q,C0,C2,3.034,3.0
Fc1C2Fv2V3Fv3V3LQS31,Q,C0,C2,3.0,3.0
Fc1C2Fv3V1LRS4,R,C0,C2,6.0044,1.0
Fc1C2Fv3V1LRS5,R,C5,C2,9.0,1.0
Fc1C2Fv3V1LRS6,R,C0,C2,0.0,1.0
Fc1C2Fv3V1LRS7,R,C7,C2,-0.1971,1.2363
Fc1C2Fv3V1LRS8,R,C4,C2,0.0,1.0
Fc1C2Fv3V1LRS9,R,C8,C2,7.9834,1.0454
Fc1C2Fv3V1LRS10,R,C6,C2,9.0,0.8589
Fc1C2Fv3V1LRS11,R,C7,C2,9.1391,1.0
Fc1C2Fv3V1LRS12,R,C0,C2,-0.0891,0.9265
Fc1C2Fv3V1LRS13,R,C0,C2,0.1597,1.1912
Fc1C2Fv3V1LRS14,R,C0,C2,0.1123,1.0
Fc1C2Fv3V1LRS15,R,C0,C2,7.7831,0.7665
Fc1C2Fv3V1LRS16,R,C5,C2,6.0,1.165
Fc1C2Fv3V1LRS17,R,C6,C2,4.9228,1.0
Fc1C2Fv3V1LRS18,R,C0,C2,8.8063,1.0
Fc1C2Fv3V1LRS19,R,C6,C2,6.1788,0.9541
Fc1C2Fv3V1LRS20,R,C0,C2,4.0,0.754
Fc1C2Fv3V1LRS21,R,C0,C2,9.0,0.8155
Fc1C2Fv3V1LRS22,R,C5,C2,7.1027,1.0
Fc1C2Fv3V1LRS23,R,C0,C2,0.2496,0.9976
Fc1C2Fv3V1LRS24,R,C0,C2,7.2176,0.7781
Fc1C2Fv3V1LRS25,R,C7,C2,0.0,0.8374
Fc1C2Fv3V1LRS26,R,C8,C2,7.8702,0.7523
Fc1C2Fv3V1LRS27,R,C9,C2,0.0,1.0
Fc1C2Fv3V1LRS28,R,C0,C2,5.0444,0.9481
Fc1C2Fv3V1LRS29,R,C0,C2,0.0,1.0
Fc1C2Fv3V1LRS30,R,C0,C2,0.0,1.1976
Fc1C2Fv3V1LRS31,R,C0,C2,5.9668,1.0
Fc1C2Fv3V2LSS4,S,C0,C2,0.1393,1.8732
Fc1C2Fv3V2LSS5,S,C0,C2,5.0,1.9102
Fc1C2Fv3V2LSS6,S,C0,C2,7.0,1.7705
Fc1C2Fv3V2LSS7,S,C8,C2,4.0,2.2031
Fc1C2Fv3V2LSS8,S,C7,C2,0.0,1.8351
Fc1C2Fv3V2LSS9,S,C0,C2,-0.0699,2.0
Fc1C2Fv3V2LSS10,S,C8,C2,7.0,1.95
Fc1C2Fv3V2LSS11,S,C4,C2,0.0,2.0
Fc1C2Fv3V2LSS12,S,C7,C2,0.0,2.0
Fc1C2Fv3V2LSS13,S,C0,C2,4.2214,1.8803
Fc1C2Fv3V2LSS14,S,C9,C2,0.0,2.0
Fc1C2Fv3V2LSS15,S,C4,C2,4.0778,2.1063
Fc1C2Fv3V2LSS16,S,C6,C2,9.0,2.0
Fc1C2Fv3V2LSS17,S,C8,C2,7.9319,1.9994
Fc1C2Fv3V2LSS18,S,C4,C2,0.0664,2.039
Fc1C2Fv3V2LSS19,S,C8,C2,0.2161,1.8793
Fc1C2Fv3V2LSS20,S,C5,C2,0.1958,1.8542
