,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
13868,13868,0.175591,0.253673,0.430253,3.837852,-103.841418,,0.091942,6.974117,0.988868,0.497122,0.140804,1.250471,0.210826,0.183296,3064.221861,1.625584,8.909959,0.110812,0.111942,,1.024486,,0.155141,,0.541046,0.212672,,2.106098,4.521072,-0.063957,0.016739,37.116797,11.196666,3.885494,0.050176,1.033813,,0.592017,0.01766,3.076815,2.312172,,124.095007,54.844335,,1.000267,,-0.029312,-0.007227,4.972951,0.195746,0.218664,-0.776393,2.584814,13351.290035,0.123008,,0.884703,,,7.404232,85.386126,7.788126,3.762477,0
14027,14027,,0.587557,0.166465,1.149087,374.391168,,0.114766,0.689777,3.478511,0.563644,0.327695,0.359081,0.012316,0.182286,8676.112778,1.339093,3.564284,0.100453,0.016253,,,,,,,0.638392,,,3.897874,0.207461,0.05798,42.4101,13.781528,3.969479,0.270501,4.202993,,0.343144,,0.057546,,,57.64363,58.169077,,1.836605,,,,3.002715,0.386712,0.085252,,,1960.576667,-0.0101,,0.979143,,,3.711904,66.400699,15.399689,,0
13460,13460,0.001825,0.476063,0.450141,1.374704,25.357325,,0.079493,1.235108,1.303181,0.460692,0.070821,0.87736,0.128995,0.07282,3275.814414,1.130393,3.16388,0.207511,0.188627,,,,-0.10676,,0.634807,1.285381,,-1.105805,4.022389,0.046643,0.132202,65.847802,4.094271,2.231604,0.216491,1.070237,,0.65805,0.089909,0.322919,,,147.574637,78.805524,,1.054159,,,,3.400997,0.38269,0.129096,3.94347,3.496162,3766.735338,0.147393,-0.032381,0.815398,,,9.318586,-3.246778,9.702459,2.3261,0
11158,11158,,1.225639,-0.160143,0.48058,-214.907211,,-0.228845,-0.227026,0.727242,-0.101976,0.082019,-0.334452,-0.155587,-0.068386,7789.685418,-0.121792,2.021375,-0.026399,-0.219205,,,,,,0.251412,-0.24944,,-0.326427,4.201924,0.480005,-0.098866,151.378755,1.493319,1.133864,-0.034486,2.581126,,0.662186,0.040849,0.692849,1.014095,,122.310888,80.065183,,0.538337,,,,0.341262,0.689055,0.451906,-2.939005,2.02102,-3010.001641,0.050193,,1.133803,,,9.52487,228.469664,3.214611,24.893074,0
11689,11689,0.03486,0.54681,0.081086,1.530381,-67.903721,,0.085065,2.712961,1.148517,0.619193,-0.004051,0.160889,0.079007,0.06497,1002.082365,0.764553,4.310677,0.026196,0.028097,74.12372,1.246539,,0.039636,0.31085,0.68205,0.663898,,0.313439,4.533781,0.552939,0.040338,73.997745,6.004948,0.519434,0.108926,1.186204,,0.6032,0.053152,0.921787,-2.860611,,75.176169,70.450798,0.584675,2.004224,86.020355,0.003404,0.068373,1.068651,0.36457,0.335642,0.229043,1.572005,5014.392398,0.012163,,,,7.781666,8.138427,82.098588,6.281525,0.38609,0
10556,10556,0.056373,0.216223,0.180295,2.768493,20.623122,,0.152471,0.867381,0.935455,0.686805,0.150354,0.337807,0.105325,0.131552,1593.445853,0.765536,5.464757,0.082398,0.019493,,1.492567,,0.042367,,0.517881,-0.075824,,0.120806,4.499204,0.068345,0.123357,96.270813,3.287946,1.086269,0.143505,1.044787,,0.560094,0.072452,0.075758,-0.283253,,136.030567,61.003851,,1.674942,,0.009279,0.087371,0.803233,0.248097,0.278293,2.108185,2.056042,9691.32573,0.066834,,,,,4.854402,75.734492,9.007891,3.123358,0
11579,11579,,0.531223,0.183818,1.305539,-68.268406,,0.142374,0.493785,1.046723,0.564165,0.108371,0.413213,0.141089,0.026598,3411.406901,0.095884,4.596613,-0.00528,0.120394,,0.99712,,,,0.463435,,,-0.280712,5.152939,0.358305,0.130364,164.651327,6.83561,1.380582,0.005705,2.212166,,0.618916,-0.006823,0.515743,0.311974,,128.142603,67.334476,,1.537723,,,,1.458257,0.310694,0.241851,0.433701,2.635629,14502.09732,0.142652,,0.961107,,,4.539606,91.966989,6.882916,-2.994837,0
10884,10884,,0.642341,0.268708,1.676086,6.776067,,0.112871,2.244983,1.854566,0.534285,0.003573,0.268251,0.037877,0.112492,-512.790218,0.174507,1.839599,0.148663,0.084383,51.117896,,,,,,0.023738,,3.058146,3.94429,0.153175,0.091254,85.924527,6.600722,0.987667,0.136438,1.451913,,0.410649,0.085242,0.086225,-0.209117,,155.559,54.955,,1.352857,14.272993,,,2.022309,0.239158,0.254846,-1.455509,4.668408,-296.943145,0.027987,,0.905214,,25.606787,8.361523,141.774867,4.478049,-5.790707,0
12020,12020,,0.166134,-0.602678,0.134321,-119.112389,,-0.257442,0.501728,2.405738,0.739688,-0.140621,-1.273806,-0.051321,-0.179103,8076.592507,0.092543,1.881754,0.156522,-0.023777,,,,,,0.240606,0.109703,,,2.900561,-0.292687,0.127966,109.355716,0.75953,4.806084,0.207656,2.223707,,-0.033062,-0.038124,-0.296834,,,,,,1.028566,,,,0.210198,0.428481,-0.06365,,,326.033593,0.1848,,1.15229,,,,139.320694,4.724657,,0
13295,13295,,0.413129,-0.000895,1.922688,-23.276841,,-0.062996,-0.233323,2.985871,0.371214,0.357427,1.009916,-0.008201,0.319909,-3817.681158,0.613486,0.725307,0.025425,-0.010554,,,,,,0.337092,0.387047,,,3.419171,0.062621,0.089397,,,,,2.659399,,0.247032,,0.388783,,,62.227793,54.599017,,2.028439,,,,1.501609,,,,,1337.651769,,,0.975565,,,11.150417,52.425525,12.639086,,0
13959,13959,0.076026,0.319001,0.086388,1.987174,-21.963043,,-0.014258,0.678253,1.118542,0.377283,0.079023,0.200436,0.062162,0.09452,3290.652636,0.008358,3.108938,0.018877,0.045555,27.121539,1.31643,,0.048526,0.194473,0.523022,0.047193,,-0.554007,4.449903,0.494071,0.086527,51.129224,2.563864,-0.168932,0.074919,1.245441,,0.549337,0.03923,0.467865,2.831448,,102.134635,84.722233,0.862866,0.815174,77.176311,0.083873,0.060737,1.581473,0.313148,0.14274,0.182762,1.993951,6753.766781,0.047626,,,,-1.069998,5.158011,43.486007,3.243439,5.485252,0
15365,15365,,0.435729,0.145329,0.814636,-60.499605,,0.034244,1.923424,1.257759,0.3685,0.055279,0.275544,0.05379,0.060727,6617.852408,0.41574,2.994087,0.087928,0.117568,74.031596,1.196913,,,,0.353739,,,0.572008,5.289568,0.53662,0.110403,93.049122,3.720919,-0.149579,0.004881,0.708535,,0.523733,0.043067,0.454319,0.009507,,150.172387,112.147192,,1.115521,43.206948,,,1.352379,0.486721,0.358736,0.216626,1.859663,37739.780654,0.048545,,0.848895,,-1.259828,8.110494,162.6635,7.087588,2.144059,0
13538,13538,,0.275515,0.482241,1.602923,44.752182,,0.2177,-0.557966,2.468637,0.537342,0.250195,-0.269551,0.012558,-0.030888,-2639.365292,1.21681,5.774162,0.060743,0.010411,,,,,,0.190204,0.218844,,,3.334304,0.280495,0.110892,101.981637,10.513371,4.832415,0.006552,2.45875,,0.490218,0.066683,1.358907,,,63.471576,46.587231,,1.273743,,,,1.853538,0.539696,0.247855,,,1154.473817,0.158589,,0.851844,,,9.079362,45.42771,12.410013,,0
13440,13440,0.105939,0.660594,0.085687,1.493043,-20.974926,,0.06449,0.468173,0.966107,0.406496,0.017011,0.357412,0.066258,0.081734,1604.085365,0.527569,1.428026,0.004553,-0.011462,82.474548,1.211806,,0.020212,0.02495,0.275193,0.250194,,0.63045,4.552679,0.16169,0.058596,154.199396,5.078556,1.374652,0.045352,0.936182,,0.536586,0.080857,0.559601,0.233667,,153.233652,48.044347,-0.505486,0.541544,53.620395,-0.004617,0.048495,1.68697,0.284625,0.317981,1.776278,1.36949,1691.677613,0.035511,,,,16.551276,6.23509,81.336729,2.818132,8.59028,0
10917,10917,0.134455,0.454992,0.276348,3.610844,59.451594,,0.063971,1.189581,1.614866,0.750717,0.066479,0.317875,0.13626,0.104341,-664.236482,-0.217305,5.207356,0.133649,0.063484,,,,-0.004059,,0.418212,0.884196,,,3.662926,0.228786,0.011438,37.159352,3.553317,2.694694,,1.995809,,0.681604,,0.646533,,,146.882298,53.508993,,0.763788,,,,2.291332,0.609768,0.317852,,,1999.774045,0.126109,0.103894,0.950492,,,9.233307,64.813197,8.300642,,0
10511,10511,,0.267339,0.085428,2.543058,-82.698197,,0.105503,0.671886,0.858815,0.451385,0.037596,0.687963,0.145926,0.053756,12642.712631,0.556056,2.562907,0.157398,0.029998,,1.580914,,,,0.420853,,,0.445134,5.200797,0.239223,0.126292,46.251582,3.312897,0.020743,0.13145,2.011381,,0.689446,0.06256,0.69662,,,91.235209,73.192017,,1.097105,,,,2.061372,0.162512,0.261741,1.560544,1.265461,19781.975032,0.150301,,0.800058,,,7.73128,84.61234,7.332927,1.286265,0
13285,13285,0.107132,0.415374,0.301179,2.077309,-165.055042,,0.103362,2.442846,1.340986,0.649445,0.055583,0.612702,0.126373,0.121517,4736.978365,0.630657,4.974092,0.016975,-0.003658,,1.322847,,-0.016565,,0.465327,0.121508,,-0.47716,5.233739,0.294988,0.113834,66.495673,2.776575,-0.241419,0.103983,0.968031,,0.531699,0.020226,0.422336,,,146.431112,32.953284,,1.29869,,,,0.847972,0.34017,0.254503,0.353643,2.192623,43597.666989,0.027779,,0.924543,,,4.731336,108.744054,5.797978,3.800708,0
13928,13928,,0.655493,0.400046,3.052835,2.341427,,0.100941,0.076371,1.052355,0.331522,-0.00796,0.477273,0.105773,0.113873,585.366996,0.210516,4.721365,-0.015607,0.00102,,,,,,0.35244,0.350465,,-0.551415,3.979458,0.141435,-0.018689,32.03075,2.834909,0.977171,0.117902,2.483174,,0.776383,0.07149,0.862826,,,103.491713,69.928379,,0.962127,,,,1.106034,0.183134,0.121405,2.703504,0.919543,3508.554359,0.121641,,1.014234,,,8.482567,40.226677,4.922762,-9.38213,0
14746,14746,,0.387148,0.199623,4.861308,-58.244199,,0.130265,0.168894,1.166535,0.733876,0.122666,0.864891,0.170464,-9.9e-05,3113.187664,0.135621,0.718022,0.032947,0.094284,,,,,,0.555116,1.059857,,0.278443,4.178678,0.451413,0.002995,41.924626,7.01443,-0.444438,0.011584,1.142326,,0.791567,0.053995,-0.180207,2.073156,,121.741764,52.080237,,3.730162,,,,1.347512,0.177627,0.28475,4.590797,3.459824,3404.376095,0.046673,,0.980521,,,4.867473,50.516289,4.250634,12.097016,0
15024,15024,-0.011957,0.44567,0.078899,1.730309,-42.220021,,0.072301,0.401471,0.947256,0.610539,0.010122,0.115502,0.119819,0.022768,5335.036595,0.157278,1.764951,0.040781,0.074257,23.794625,1.372034,,0.013965,-0.010567,0.243031,0.470237,,0.654662,4.541463,0.244959,0.088032,141.392398,2.559007,0.679308,0.049803,1.794488,,0.729118,0.009079,0.098384,1.9047,,143.544703,74.259077,-1.704636,0.81098,49.311317,-0.030001,0.063475,1.61817,0.339959,0.389727,3.499402,-0.900298,4049.366869,0.088006,,,,19.762664,7.915556,107.613382,5.706939,23.998998,0
15449,15449,,0.553521,0.388062,2.460364,101.831706,,0.039347,1.806691,1.45395,0.763711,0.153683,0.929361,0.124275,0.08777,1414.145603,0.320793,3.816725,0.091067,0.089276,,,,,,0.679814,0.410592,,3.133818,3.964065,0.29952,0.048019,,5.339152,5.262723,0.06386,1.154039,,0.805578,-0.004406,1.335921,,,75.853215,73.745143,,1.506126,,,,3.06503,0.350034,,-0.363883,4.072863,3846.908351,,,0.982082,,,7.725688,87.071387,4.438232,-0.686648,0
15806,15806,,1.129526,0.057903,3.067369,71.989119,,-0.19067,-2.405513,1.724499,0.768442,-0.089434,0.064365,-0.005002,-0.276654,13073.974313,-0.085947,4.029196,0.030701,0.098124,,,,,,0.184395,0.140609,,,3.099362,0.592494,0.083876,168.490321,7.870694,2.534458,-0.024229,2.507204,,0.733025,0.082944,1.023787,,,,,,2.444089,,,,2.867345,0.543095,0.650569,,,-604.532452,0.152562,,1.103982,,,,73.469632,3.483181,,1
14930,14930,0.033298,0.545009,-0.036509,1.29319,-27.853451,,0.106181,1.564165,0.909499,0.283911,-0.001967,-0.054147,0.069579,-0.059307,726.792245,0.093836,1.871507,-0.028765,-0.021754,16.310407,,,0.009534,,0.34098,0.260558,,1.050626,4.441428,0.562023,0.033058,134.225941,3.921401,0.723345,0.055048,2.328711,,0.461781,0.061564,-0.065444,,,108.530191,90.520724,-1.72938,1.165369,53.361405,,,0.729984,0.529272,0.441027,1.258529,0.847458,6584.150319,0.021743,0.4518,,,380.35102,4.411003,189.16761,4.71473,4.433133,0
15014,15014,,0.406269,0.121096,4.640414,76.82165,,-0.000489,2.704699,0.991256,0.621316,0.065938,0.098481,0.033305,0.123831,4249.630107,1.204504,1.084238,0.148531,0.108491,,1.264206,,,,0.498702,-0.062547,,0.061118,4.143549,0.441465,0.02113,103.871304,4.938788,1.569183,0.07897,1.938086,,0.799963,0.076455,-0.465385,,,119.382821,85.273745,,0.591676,,,,3.33398,0.298754,0.156083,2.235009,1.634456,3716.129588,0.055461,,0.863609,,,8.218045,85.951347,7.84861,-4.277312,0
15041,15041,,0.590733,0.046887,2.541681,9.382236,,0.128352,3.444677,1.174995,0.675054,0.010916,0.247813,0.016525,0.101304,-3340.614014,0.66725,3.289176,0.050103,-0.005561,,,,,,0.652652,0.446139,,-0.958053,4.143776,0.363737,-0.019142,87.507773,2.02827,0.32352,-0.02219,2.306808,,0.745187,0.053819,0.355535,1.751935,,91.290444,110.498529,,2.14669,,,,2.046593,0.205644,0.317107,-1.102059,0.818639,1996.572177,-0.01979,,0.910361,,,6.112698,103.066113,8.45187,0.864219,0
12989,12989,,0.256823,0.461354,1.972047,89.175493,,0.168624,0.593449,1.282423,0.746622,0.05877,-0.008524,0.134578,0.10209,2113.373555,0.292282,2.979843,0.01642,0.077639,,,,,,,0.695018,,1.342792,3.793388,0.218005,0.023982,,4.586082,4.693438,0.144086,1.553578,,0.617091,0.002075,0.699405,,,98.13574,116.624077,,0.497281,,,,1.527652,0.340525,,2.032766,5.086457,386.110066,,,0.84353,,,3.698518,104.04942,7.080954,28.967687,0
11566,11566,,0.314528,0.191313,0.573299,,,-0.015591,1.541641,0.808419,0.340182,0.102093,-0.171638,0.051085,0.118166,5457.790136,0.078552,0.55196,0.110482,0.005847,,,,,,0.192596,0.629999,,0.467887,5.61917,0.950225,-0.042679,,4.968724,1.324325,,0.890423,,0.532537,,0.843564,,,82.021192,,,0.761663,,,,0.535111,0.211655,1.252352,1.210389,1.209346,2587.323043,,,0.911188,,,,194.913444,3.826159,0.070026,0
11016,11016,,0.590496,0.124982,1.79878,-2.339561,,0.083531,3.13001,1.002241,0.543766,0.048545,0.486681,0.059739,0.104036,9180.791276,0.53613,2.129012,0.111731,0.058987,,,,,,0.509234,0.68104,,-1.318429,4.044907,0.011292,0.078898,95.520473,2.983688,2.711059,-0.029451,2.131207,,0.738369,0.034785,0.194711,,,67.265405,115.958949,,1.709466,,,,0.960996,0.206798,0.393481,4.83485,3.402632,78.508727,0.097508,,0.947488,,,6.536559,79.601847,8.733945,23.528294,0
10288,10288,,0.431264,0.27563,2.712795,,,0.142991,1.081946,0.901468,0.710285,0.008126,0.078616,-0.017949,0.133677,9902.875589,0.399322,5.049759,0.064174,0.08903,,,,,,0.468383,0.230431,,-4.776118,5.52958,-0.018141,0.207196,,5.364853,0.498247,,0.945048,,0.445687,,-0.312886,,,96.528952,,,0.890566,,,,1.133782,0.278705,1.550606,7.869477,-2.551113,115420.844872,,,0.953456,,,,141.746157,2.977341,67.99266,0
13649,13649,,0.574865,0.331112,0.014606,22.839084,,0.221746,2.810248,2.288128,0.432788,0.042121,1.006,0.086674,0.077043,-9157.391447,1.686017,5.034632,-0.037205,-0.021291,,1.120225,,,,0.108297,0.303127,,,3.136672,0.372477,0.068763,,,,0.010315,1.568117,,0.384235,0.10531,1.312666,,,,,,1.487653,,,,0.760406,0.157385,,,,983.137848,,,1.049444,,,,58.297773,14.31611,,0
14962,14962,,0.33939,0.198092,3.89971,30.295973,,0.092521,3.170135,0.870886,0.538479,0.21669,0.515385,0.083305,0.135762,-1167.140499,1.344833,5.248064,0.072939,0.149163,,1.541959,,,,0.625898,1.099031,,1.137509,4.779185,0.387182,0.121486,75.323771,7.679649,1.046814,,1.421141,,0.777704,,1.585147,-0.650042,,121.036143,50.381777,,0.248921,,,,1.59976,0.144193,0.240589,1.487204,3.156667,11680.109011,0.174275,,0.909188,,,5.195131,70.091405,5.527439,-4.628924,0
15072,15072,,0.633588,-0.033602,2.587936,-58.815892,,0.07942,2.2572,0.957513,0.392169,0.134837,-0.236389,0.124074,0.102171,-2011.263794,0.142704,0.963581,0.034503,-0.016417,25.538949,1.447117,,,,0.422568,0.101309,,0.510176,4.844881,0.225556,0.021188,36.904913,5.94414,1.942967,,1.56679,,0.647554,,0.448478,1.110939,,144.698922,42.724,,0.667056,24.600056,,,0.58138,0.564639,0.114913,1.240582,1.63566,4359.549846,0.148584,,1.031149,,8.103356,8.328961,106.560473,5.799121,10.808139,0
14469,14469,,0.686505,0.306329,1.157093,76.418742,,0.126389,2.185268,1.138685,0.469319,-0.030931,0.420164,0.110415,0.056878,10148.464408,0.355826,1.094672,0.132067,0.090158,,,,,,0.352251,0.108209,,3.388182,4.009781,0.07705,-0.043265,119.834549,6.065652,2.301677,0.041969,2.030335,,0.549018,0.092766,0.993594,,,134.98064,34.15474,,2.308706,,,,0.813507,0.406297,0.181567,1.74194,0.488182,2530.957845,0.082844,,,,,5.530695,121.173755,5.379511,19.459436,0
11720,11720,-0.069376,0.721608,-0.196177,1.462647,-24.332427,,-0.131962,0.961079,1.635541,0.23167,-0.099923,-0.152602,-0.072566,-0.097972,-1529.699804,-0.075849,2.53219,-0.112704,0.082085,,,,-0.076227,,0.085094,0.351214,,-2.439789,4.254849,0.578742,0.120712,52.154006,2.262216,-0.278711,0.113511,1.602099,,0.37924,0.103982,0.286892,0.19218,,164.31639,95.62023,,1.013098,,,,1.556069,0.442831,0.418555,4.595158,-3.489783,94.363165,0.060122,,1.05451,,,6.437963,215.491626,4.24621,17.808464,0
13732,13732,,0.190333,0.183861,1.855244,490.419234,,0.033768,0.028159,1.163812,0.782502,0.092648,0.258062,0.134612,0.179976,674.710534,0.482656,3.031341,0.158801,0.132673,36.015133,,,,,0.500532,-0.048609,,-19.183088,5.66358,0.021152,0.238152,71.899321,7.128279,0.004338,,0.641521,,0.780763,,1.363709,0.128539,,102.717587,66.318551,,2.621289,125.048365,0.061024,0.101422,1.443188,0.363694,0.186161,2.856981,1.201099,211887.729724,0.13363,,0.9888,,16.054481,7.943056,87.049575,6.062687,-48.697547,0
12371,12371,0.190289,0.551941,0.213576,4.14805,132.051223,,0.034996,2.347763,1.909964,0.542392,0.145697,0.103762,0.018457,0.165433,-2064.427129,0.653713,1.961255,0.140749,0.060552,,,,0.020192,,0.370759,0.743186,,,3.401215,0.301779,0.076246,69.303628,8.27909,1.927942,,2.409265,,0.687648,,1.349187,,,143.847421,72.609743,,0.40323,,,,1.905517,0.185822,0.33255,,,876.693406,0.044845,0.12886,0.878737,,,4.84809,66.902833,6.120282,,0
11727,11727,0.08283,0.349014,0.150762,1.395835,-0.141031,,0.092043,1.799588,1.121632,0.589135,0.059477,0.167135,0.104124,-0.00405,2340.865315,0.105583,2.437042,0.051131,0.009652,41.383638,,,0.011156,,0.570516,0.070011,,0.836739,4.547491,0.100994,0.024254,54.826145,7.176922,0.858583,0.114237,1.558003,,0.454661,-0.004951,0.039732,1.107998,,102.174061,82.633836,-4.286179,0.791588,66.211539,0.043451,0.004631,1.667964,0.232547,0.346948,2.163063,1.207395,6305.427039,0.040641,0.277696,,,-124.90458,10.314536,89.60821,3.395452,9.140799,0
14736,14736,0.035999,0.666445,0.016762,0.735584,-12.648693,,0.00107,1.031591,0.951922,0.540576,-0.005803,0.039943,0.113546,0.001811,-433.308237,0.242639,3.534969,0.055556,0.064227,,1.166989,,0.041714,0.237871,0.540455,0.417268,,0.890018,4.590028,0.406579,0.085235,138.809428,6.815894,0.533075,0.131045,2.309667,,0.704614,0.059024,0.083039,-2.213055,,66.415074,86.182122,,1.590431,,-0.041429,-0.009866,0.927082,0.303328,0.426665,0.891653,0.812331,7776.050767,0.020026,,,,,3.808378,49.269638,4.188138,13.356951,0
15403,15403,,0.29134,0.30205,2.194969,10.314658,,0.218631,0.457818,1.589277,0.394479,0.169929,1.034549,0.129605,0.093131,-4552.916071,0.06009,3.460564,0.213559,0.060314,,,,,,,0.071007,,-1.737297,3.935267,0.354328,0.046867,,3.112471,2.652561,0.146189,1.652246,,0.682908,0.032496,0.930517,,,118.171928,67.514816,,1.599587,,,,2.479469,0.456064,,-0.223766,7.515799,3364.180606,,,0.977457,,,6.036634,96.413715,4.202482,35.303293,0
13827,13827,,0.594535,-0.037513,2.074006,33.877337,,0.058158,0.762681,0.900129,0.325331,0.139329,0.591737,-0.041002,0.08081,2300.331478,0.451087,3.26898,0.147641,0.046892,,1.632074,,,,0.446625,0.027367,,1.608669,4.878229,0.214918,-0.037982,145.691839,3.452084,-0.522934,,1.823014,,0.42332,,0.136664,2.35102,,103.769889,122.14453,,2.421352,,,,0.85219,0.26162,0.327925,1.091738,1.329075,18114.160342,0.123853,,0.953691,,,3.41,169.986503,2.082277,7.387394,0
12678,12678,,0.36131,0.110024,1.298707,27.935263,,0.096557,1.751215,0.944468,0.321915,0.138735,0.315085,0.074064,0.112532,3197.940318,0.255169,1.289938,0.012378,0.053577,,,,,,0.530978,0.166435,,1.252305,4.06684,0.602704,-0.041608,47.329815,5.555913,0.707386,0.051848,2.240853,,0.547151,0.026262,0.393591,,,139.274299,32.34584,,1.940719,,,,0.971608,0.533553,0.535647,1.087873,1.392599,2401.197515,0.066736,,,,,7.525208,127.563485,3.919771,24.666231,0
15605,15605,,0.386386,0.050584,3.719215,124.615684,,-0.036016,1.250247,2.006306,0.500597,-0.028932,0.025011,0.055366,0.080689,4773.147383,0.001944,5.213088,0.026519,0.010476,,,,,,0.168056,0.843188,,,3.525886,0.208136,0.12497,90.501932,2.851824,4.832151,0.027896,1.61917,,0.636688,0.038048,-0.219181,,,65.484536,35.749855,,0.784814,,,,2.048028,0.23109,0.131923,,,708.273377,-0.069203,,0.949095,,,10.125108,116.610086,8.353549,,1
10887,10887,0.132075,0.679291,0.420267,0.522127,5.45838,,0.222695,3.112717,2.758525,0.386388,0.122718,0.939633,0.057605,0.064902,2837.494937,0.257102,4.485385,0.040165,0.078286,,,,0.039852,,,1.167547,,,3.688487,0.053317,-0.001981,38.776289,7.06415,8.803227,0.163643,2.22579,,0.669269,0.063794,0.285962,,,68.970661,100.913242,,3.039673,,,,2.524208,0.360237,0.202519,,,2229.439029,0.070555,-0.352793,0.884668,,,8.024578,100.763349,8.85757,,0
12300,12300,,0.592248,0.327252,5.301324,-68.176234,,0.289486,4.527224,1.937142,0.695221,0.228714,-0.364297,0.135034,-0.038562,-1313.026962,0.64912,0.130051,0.254769,0.120019,,1.271809,,,,0.492904,1.140649,,,3.209033,-0.008113,-0.011695,103.350256,3.341074,7.986921,0.224449,1.560556,,0.696625,0.001089,0.802841,,,151.961389,69.437209,,2.995887,,,,0.58054,0.241921,0.231397,,,1201.281385,0.059193,,0.939755,,,9.216688,77.013426,6.294529,,0
13386,13386,,0.45879,0.604876,1.587163,29.40272,,0.029552,5.587558,1.460634,0.651456,0.197896,1.317363,0.236651,0.246201,3424.724832,0.715931,1.134326,0.258298,0.029277,,,,,,0.442671,0.831323,,-3.091607,3.743701,0.761556,0.166997,,10.956991,6.934085,0.050349,1.49366,,0.839577,-0.005049,0.438751,,,174.467891,97.296684,,3.085912,,,,3.381519,0.226327,,1.037986,8.475396,1165.044671,,,0.96061,,,4.228369,40.969559,2.472806,35.001094,0
12018,12018,,0.351435,0.205492,0.516415,74.721423,,0.148269,3.71852,0.753651,0.557691,-0.015835,0.115252,-0.021603,-0.025814,-5345.28544,0.522981,0.920246,0.148913,0.014464,,,,,,0.491268,0.140298,,2.778925,4.137141,-0.147051,0.109503,164.813241,7.952134,-0.295474,0.120983,2.324739,,0.747169,-0.01812,1.344987,,,105.941873,50.409064,,1.314802,,,,1.09383,0.544371,0.166909,4.135806,4.797524,2395.722653,0.082383,,0.89602,,,5.789076,158.227335,3.996007,-9.364998,0
12981,12981,,0.809772,0.054069,3.00797,95.89984,,0.129401,0.72658,1.810839,0.341634,0.130621,0.306342,-0.090753,-0.133446,-8068.520805,0.554798,6.312611,-0.049477,0.11451,,,,,,-0.100311,0.427054,,,3.036077,0.389132,0.000493,154.927597,2.590707,6.725423,-0.110246,2.472804,,0.21823,-0.006314,-0.015789,,,,,,0.870658,,,,0.745388,0.882548,0.470791,,,-44.851311,-0.088081,,0.983072,,,,217.688621,3.888163,,0
10102,10102,,0.274017,0.270226,,122.212831,,0.036624,-2.944043,1.086628,0.631343,0.164598,,0.042678,0.164711,-861.750959,0.879769,-0.230012,0.110736,0.124562,,,,,,0.635632,0.045049,,1.409524,3.891796,0.54078,0.147052,,,7.838093,0.163385,2.351751,,0.681085,0.100281,,,,84.54517,47.317102,,,,,,3.274692,,,-0.038656,1.170974,5222.184078,-0.029564,,0.954635,,,3.556348,,,-1.926083,0
13248,13248,,0.582965,-0.027598,2.314996,0.828919,,-0.021633,-0.185034,1.923733,0.571956,0.092022,0.320193,0.079973,0.120955,4621.591573,-0.039197,0.948777,0.096181,0.077002,,,,,,0.021017,-0.003671,,,3.443772,0.460073,0.023509,64.470901,4.830642,7.483518,0.074326,2.65922,,0.393918,-0.025952,1.028913,,,93.038017,50.830281,,0.902589,,,,1.73458,0.65367,0.404509,,,-7.314187,0.032638,,0.89663,,,10.215544,64.674308,3.369278,,0
11151,11151,0.123656,0.47788,0.405102,4.514511,-25.872639,,0.02397,2.650095,1.938676,0.401099,0.076399,0.297403,0.026584,0.261238,-917.938173,1.114005,2.426608,0.262835,0.126106,,,,0.100036,,,1.172504,,,3.620542,0.262648,0.014131,82.454835,11.130793,5.07768,0.166156,2.604123,,0.703105,0.093952,-0.159352,,,102.136673,56.854668,,1.227917,,,,2.247847,0.292471,0.237028,,,2760.441338,0.081852,0.268736,0.882409,,,7.673887,58.204763,9.337237,,0
15434,15434,,0.399533,0.459796,1.421391,85.337761,,0.119224,0.835702,0.887663,0.745913,0.1541,-0.27355,0.136071,0.034014,-293.386957,1.434284,3.390727,0.153841,0.152359,,1.430735,,,,0.740969,0.31185,,-0.036271,4.865219,0.174246,0.134313,88.807787,4.791019,3.46606,,1.524688,,0.525914,,0.386726,2.67309,,139.246402,97.434484,,0.321062,,,,0.130865,0.345523,0.267398,2.130124,1.96777,24201.971273,0.08023,,0.825637,,,4.421018,63.67232,5.123796,4.28023,0
14229,14229,-0.010558,0.388122,0.378736,2.893703,-26.517065,,0.065444,3.013534,1.227062,0.646442,0.084272,-0.046426,0.112178,0.034485,1426.745282,0.260872,3.873539,0.088516,0.026792,55.260919,1.173197,,0.027228,,0.469333,0.103124,,1.390834,4.505857,0.353194,0.088941,101.650292,2.947178,-0.271195,0.053311,1.786476,,0.754601,0.026935,0.662907,-0.082036,,76.591448,46.884321,0.084729,1.178708,36.378424,0.033652,-0.009864,0.809386,0.453627,0.253279,1.098698,2.847083,11674.810446,0.090404,,,,4.923717,5.198435,119.053797,4.014583,0.51412,0
