Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
3517,0.20754,0.38017,0.49285,2.4532,30.73,,0.21781,1.6406,2.5149,0.62044,0.30481,0.62643,0.11205,0.21888,697.46,0.52584,2.6304,0.21781,0.090331,43.32,1.3039,0.26523,0.079896,0.64644,0.61938,0.45799,4.5388,2.3038,3.3707,0.068076,0.10047,44.414,8.2647,5.4635,0.22882,2.4995,,0.61886,0.10181,0.62757,0.059994,0.098873,73.549,29.924,0.7013,1.7383,47.552,0.26724,0.099989,2.1676,0.36858,0.121,2.3926,2.471,1085.7,0.10181,0.33149,0.90701,,8.4035,12.198,39.671,9.1893,14.387,0
3518,-0.23491,0.52602,0.19887,1.4367,-51.936,-0.3697,-0.2374,-0.2459,0.91942,0.17424,-0.23192,-0.34205,-0.10148,-0.23799,-2357.5,-0.15483,0,-0.23786,-0.13399,100.19,1.1576,-0.23949,-0.13501,-0.23799,0.37423,-0.15293,-1.1924,0.51871,4.4104,0.45514,-0.13789,119.32,3.0385,-0.20995,-0.21214,1.5327,0.76653,0.24703,-0.10811,0.1124,-0.20447,-0.11867,126.35,25.034,-0.43574,0.39209,85.805,-0.24354,-0.14707,0,0.60146,0.32798,0.19115,1.194,4892,-0.051537,-4.8095,1.0641,2.5682,3.6429,14.578,136.77,2.6695,4.5851,0
3519,0.15213,0.14486,0.85358,7.7811,163.43,0.27933,0.148,5.8031,1.1504,0.81695,0.14475,1.0237,0.067661,0.14843,411.63,0.88966,6.9175,0.14822,0.053107,21.707,1.0653,0.13032,0.04464,0.17771,0.813,0.74814,8.0467,17.66,3.5892,-0.20306,0.053237,18.81,19.494,18.686,0.11498,0.69091,,0.81806,0.14061,5.3619,0.042594,0.11378,66.519,40.4,0.7395,6.8724,23.383,0.12673,0.095129,6.9537,0.14374,0.050531,16.77,16.666,2849.3,0.13072,0.18204,0.92797,,16.797,9.0335,15.42,23.671,1.4613,0
3520,0.10951,0.32509,0.33322,2.0574,61.336,0.29869,0.14235,2.0645,1.07,0.67305,0.14297,0.5405,0.070971,0.14232,621.03,0.58775,3.0714,0.14228,0.061137,34.017,1.0484,0.16572,0.049785,0.39367,0.67922,0.49571,0.6158,0.9662,4.4491,0.13751,0.061188,53.621,6.8314,0.47667,0.16572,2.674,,0.67123,0.058269,0.12605,0.058726,0.058238,77.936,44.017,0.53158,1.5476,35.352,0.1429,0.047463,2.0621,0.34403,0.14682,1.9701,1.9646,9560.3,0.063379,0.14999,0.94073,,10.728,8.2909,50.753,7.1917,8.9153,0
3521,0.19545,0.34691,0.25283,1.8015,23.177,0.037094,0.24284,1.3381,1.1713,0.39917,0.24409,0.47447,0.18047,0.2422,543.1,0.67294,2.8817,0.24135,0.15306,60.34,1.6031,0.23436,0.15063,0.35148,0.23923,0.612,8.6399,0.56143,3.9949,0.15413,0.15271,104.45,3.5006,0.79096,0.23425,1.7188,19.236,0.44083,0.14141,0.15357,0.04786,0.14455,112.58,53.159,0.86043,1.139,71.295,0.18265,0.099935,1.5794,0.30077,0.28592,1.4398,1.2392,2588.3,0.14398,0.43946,0.85198,0.072577,6.0679,6.8657,85.841,4.2452,4.3876,0
3522,0.08312,0.28832,-0.10931,0.66297,-71.11,,0.069647,2.4207,1.1679,0.69611,0.068254,0.24281,0.16927,0.069647,825.91,0.44138,3.4627,0.069626,0.061286,24.756,1.1367,,0.065653,0.18334,0.35369,0.45196,,-0.13433,4.8113,0.26944,0.14455,99.984,3.6549,5.4822,0.071713,1.1478,,0.69704,0.061736,0.016744,0.093323,,61.431,34.607,0.99723,0.34566,31.908,-0.18958,-0.10393,0.65549,0.30444,0.27392,0.8426,0.84019,-7673.3,0.19708,0.12226,0.80765,,14.801,10.54,87.387,4.1755,1.4131,0
3523,0.027846,0.32458,0.32541,2.0685,21.96,0.12266,0.028041,2.0645,1.0911,0.67254,0.028515,0.09871,0.068345,0.027834,961.67,0.38132,3.0847,0.028134,0.022155,103.03,0.99724,0.11386,0.020424,0.12574,0.67217,0.33529,0.70395,0.90148,5.257,0.18067,0.022021,72.78,5.0275,0.3057,0.11684,1.2369,55.537,0.68084,0.10015,0.042623,0.095529,0.098338,139.1,32.361,0.086967,1.2344,109.55,0.08954,0.076851,1.969,0.28425,0.19915,1.7898,1.7925,44141,0.089343,0.038125,0.91345,0.004535,3.5336,11.243,66.269,5.5123,3.5809,0
3524,-0.32609,1.7057,-0.60003,0.59907,-87.241,-0.46161,-0.32609,-0.41374,3.2503,-0.65254,-0.22442,-0.28532,-0.10853,-0.32347,-1768.6,-0.20894,0.67422,-0.31736,-0.13022,37.75,,-0.19183,-0.12839,-0.67725,-0.85707,-0.2094,-2.2072,-3.1924,2.9661,0.45968,-0.10676,120.65,4.0777,2.2663,-0.14674,3.2591,,-0.61941,-0.049594,0.003254,-0.25048,-0.05541,83.566,44.458,-1.3513,0.32399,33.66,-0.21356,-0.062226,0.62739,1.5214,0.22347,-1.8383,-2.2343,-965.15,-0.049594,0.32353,1.1361,,9.6665,8.2175,81.578,4.4742,18.274,1
3525,0.22676,0.3536,0.1303,1.3797,-4.6908,0.92776,0.23823,1.821,1.2806,0.64344,0.23794,0.96884,0.14912,0.23813,330.11,1.1056,2.8278,0.23843,0.14655,45.961,1.0414,0.26717,0.13748,0.97464,0.64042,0.9255,5.2514,0.22363,5.2027,0.27308,0.14797,98.399,3.7115,2.8972,0.29835,0.81257,0.78833,0.8174,0.15106,0.25229,0.033995,0.14608,124.43,77.254,1.0476,0.93519,53.753,0.19745,0.11822,0.89762,0.19538,0.26951,0.94408,1.2047,1.371,0.1512,0.34653,0.85644,0.18823,7.9488,4.7317,76.926,4.7392,1.1765,0
3526,0.032062,0.9308,0.028907,1.0343,-4.2435,,0.032035,0.077743,4.6379,0.072912,0.043117,0.035662,0.004563,0.032266,23229,0.015723,1.0741,0.032266,0.00487,2.3571,2.7126,0.042598,0.00487,-0.045449,0.048585,0.029874,1.4869,0.12803,3.4346,0.19324,0.008243,85.447,4.2717,3.887,0.091597,4.6537,,0.071899,0.021383,0.18629,0.50356,0.011257,32.51,31.246,0.22249,0.42594,2.9526,0.046322,0.008992,1.0405,0.9281,0.23423,0.27905,0.72874,35.468,0.021172,0.43473,0.99579,,155.98,11.681,84.583,4.311,0,0
3527,0.07932,0.45479,0.42782,2.1642,23.653,,0.098189,1.1943,2.6974,0.54425,0.10528,0.23731,0.045109,0.098152,1483.6,0.24617,2.199,0.098234,0.039586,66.902,1.068,0.10697,0.032743,0.41703,0.36179,0.2207,39.977,2.731,3.9963,0.062232,0.043484,62.442,5.8522,4.2853,0.12444,2.6974,,0.5439,0.045668,1.0932,0.12551,0.046466,102.64,35.09,0.17567,1.179,69.334,0.051533,0.020275,1.8317,0.45666,0.17107,3.326,3.1471,4031.4,0.045476,0.15617,0.96226,,5.4547,10.447,57.734,6.3221,22.425,0
3528,-0.49414,0.9755,-0.57137,0.36061,-162.35,-1.192,-0.50706,0.022514,0.97611,0.022018,-0.49414,-0.43547,-0.22253,-0.52095,-1434,-0.25357,1.025,-0.52095,-0.22165,,0.58879,-0.4765,-0.21947,-0.826,-0.94609,-0.25342,-3.7365,-0.89132,3.275,1.2115,-0.21748,207.12,2.2879,1.0163,-0.44423,1.1974,,0.038805,-0.12399,0.012978,-0.10821,-0.1333,60.873,59.972,,0.1459,,-0.56419,-0.18054,0.30116,0.93668,0.47812,0.028649,0.032945,-563.04,-0.11903,-39.322,1.2131,,,6.0862,204.64,1.7836,1.6704,0
3529,0.25389,0.32084,0.66441,3.0809,100.31,,0.3193,2.1168,1.3326,0.67922,0.31511,0.86009,0.15894,0.32046,361.83,1.0101,3.1174,0.3193,0.15437,34.804,1.045,0.30746,0.12236,1.0396,0.66551,0.81057,33.869,237.28,3.7062,0.037424,0.15937,68.652,5.3167,5.3123,0.30008,1.4037,,0.68202,0.13846,0.9315,0.036895,0.17026,144.38,101.9,1.3603,2.3585,42.404,0.27777,0.14497,3.3083,0.30947,0.18788,628.79,289.09,3894.5,0.1477,0.38655,0.84724,,10.485,3.576,54.16,6.7408,1391.2,0
3530,0.18572,0.48569,0.080464,1.1683,-35.85,0.35509,0.19443,1.0436,1.0304,0.51025,0.19514,0.82383,0.097353,0.19429,797.42,0.45517,2.0598,0.19424,0.069362,50.162,0.96409,0.2031,0.078268,0.51054,0.50157,0.45755,0.82087,0.18371,4.6029,0.32463,0.069122,114.75,3.1867,0.39433,0.19683,1.4978,3.6871,0.59652,0.11067,0.46499,0.070435,0.10749,108.14,55.961,0.56026,0.80036,53.419,0.1005,0.076108,1.2138,0.37537,0.31436,1.0765,1.1651,2384.8,0.003595,0.33577,0.99908,0.15906,7.2793,6.53,113.02,3.2246,2.165,0
3531,0.005475,0.40495,0.31665,2.0453,-17.157,-0.024484,0.03074,1.4486,0.99613,0.59633,0.030737,0.11217,0.051642,0.030698,1830.1,0.19928,2.4695,0.030698,0.020161,72.146,42.662,0.027261,0,0.10412,0.6075,0.17208,0.42246,0.89733,4.7158,0.25472,0.019823,52.186,7.0197,0.053053,0.024563,1.3464,35.595,0.6031,0.02088,0.040461,0.17073,0.020267,118.93,53.728,0.024879,0.80051,73.394,-0.043975,-0.03539,1.6724,0.39165,0.14252,1.7163,1.7487,17546,-0.002297,0,1.0039,0.017584,5.0539,6.7932,51.402,7.0974,3.8239,0
3532,0.047856,0.86912,0.036911,1.0616,-41.176,,0.057891,0.15286,1.6368,0.13469,0.15641,0.15087,0.096885,0.057891,2419.8,0.15061,1.149,0.057923,0.03292,50.952,1.2084,0.1509,0.025714,0.17292,0.10308,0.156,1.5654,0.088975,5.3065,0.49723,0.030321,120.78,3.0166,1.7746,0.15415,1.6934,3.0656,0.25274,0.11884,0.075202,0.10434,0.11395,126.04,73.991,0.15336,0.69963,52.743,0.10939,0.074282,0.80475,0.71352,0.33139,0.52636,1.1277,1.0588,0.11933,0.42415,0.95796,0.94278,7.1628,4.928,103.66,3.5145,5.3776,0
3533,-0.19895,1.1405,-0.23419,0.82686,-76.012,-0.34003,-0.22623,-0.12111,2.6093,-0.14049,-0.079068,-0.2144,-0.069218,-0.22623,-2084.9,-0.17205,0.86543,-0.22898,-0.069336,60.889,0.91847,-0.10241,-0.07092,-0.11694,-0.059298,-0.17367,-0.45018,-3.41,3.9046,0.48769,-0.025911,189.78,1.9179,1.923,-0.10233,2.618,,-0.097839,-0.040772,0.21419,-0.31534,-0.031629,77.352,21.748,-0.4521,0.31528,48.61,-0.13825,-0.058427,0.78979,1.1555,0.52328,-1.6277,-2.2103,-1322.6,-0.041018,1.0917,1.0747,,5.9885,16.789,209.81,1.7533,27.282,0
3534,0.031217,0.75103,-0.025372,0.94191,-18.414,,0.0384,0.33196,1.0117,0.24823,0.048106,0.057911,0.035994,0.038413,4954.4,0.073306,1.3277,0.038491,0.010128,15.102,1.2248,,0.009852,0.092568,0.24019,0.061558,,-0.038706,3.7826,0.58296,0.024743,132.12,2.7626,1.4924,-0.002963,1.4624,5.3342,0.36236,-0.001643,0.015223,5.3875,,96.867,81.262,0.26676,0.81495,18.532,-0.003804,-0.002044,0.73235,0.45656,0.36198,0.54304,0.82217,-155.47,0.26786,0.13964,0.73215,0.52671,24.187,4.4916,89.884,4.062,2.3813,0
3535,0.1493,0.26558,0.59159,3.1879,28.731,-0.092132,0.19307,2.7603,2.1909,0.73318,0.21351,0.74625,0.17061,0.19212,423.86,0.86102,3.7653,0.19237,0.1536,62.845,1.0497,0.20843,0.12592,-0.066156,0.69881,0.73811,0,4.019,4.4429,0.073588,0.1634,64.542,5.6512,4.9385,0.22016,2.1994,10.978,0.82133,0.16196,0.034586,0.032215,0.1627,144.79,83.865,0.7881,1.7362,74.619,0.15549,0.14643,3.2193,0.17128,0.17695,4.5087,4.6066,14275,0.16081,0.2155,0.87052,0.044616,5.8049,4.3522,56.056,6.5113,10.777,0
3536,0.031586,0.4149,0.002403,1.0232,-33.758,,0.033274,1.4102,0.3929,0.58516,0.062674,0.31104,0.18757,0.033199,1162.1,0.31407,2.4099,0.03306,0.14331,25.389,0.86886,0.060961,0.14841,,0.53605,0.31094,0,0.002025,4.5614,0.65831,0.14539,143.9,2.5189,1.4209,0.061149,0.38005,1.2887,0.64564,0.046747,0.023879,0.10262,0.087534,141.83,119.04,2.021,0.80775,27.566,-0.006448,-0.008827,0.58216,0.28055,0.39699,0.8031,1.0131,175.94,0.049677,0.057618,0.95234,0.23331,14.346,3.0655,137.03,2.6666,0.59904,0
3537,0.24207,0.54008,0.32342,3.0879,31.506,0.32601,0.32023,0.8271,1.8854,0.44577,0.31814,0.71924,0.17011,0.32105,537.63,0.67218,1.8513,0.32105,0.15443,67.555,1.5342,0.31345,0.12163,,0.39943,0.64276,2.1001,0.60324,4.1723,0.22025,0.14908,0,0,,0.31077,1.8945,0.9129,0.70921,0.18403,0.7431,0.05805,0.18603,135.67,72.826,0.69006,1.4358,,0.26525,0.15225,0.85063,0.16489,0,0.80003,1.5791,4308.9,0.15615,0.46644,0.8454,0.51965,5.3942,5.0114,33.137,11.015,5.974,0
3538,0.029813,0.56317,0.17297,1.3704,-5.6605,,0.035244,0.77566,2.1243,0.43661,0.05152,0.11265,0.069604,0.0354,3551.7,0.10277,1.777,0.035422,0.036722,26.783,1.0125,0.040338,0.029451,0.076709,0.40772,0.089227,1.757,0.38368,3.9329,0.24734,0.042269,57.985,6.3013,3.7648,0.033819,2.1179,1.6741,0.70008,0.016129,0.032091,0.24632,0.04001,77.674,51.074,0.38408,0.8797,26.634,0.001911,0.00113,0.98645,0.31441,0.15836,0.9805,1.3671,1561.2,0.016534,0.062692,0.96543,0.40651,13.66,7.1485,57.936,6.2984,5.4123,0
3539,0.011858,0.90765,0.069643,1.1054,-17.049,,0.00812,0.024442,2.8621,0.024354,0.008975,0.00788,0.012482,0.008096,8586.3,0.042597,1.1001,0.007955,0.003093,28.226,1.0135,,0.002222,0.10702,0.044662,0.04667,,0.37275,2.4496,0.31587,0.003738,78.918,4.623,2.612,0.012797,2.8686,,0.031857,0.005232,0.005691,59.536,,80.631,52.34,0.02091,0.84171,32.922,-0.001626,-0.000593,1.0267,0.7589,0.2162,1.2914,1.2965,44.871,0.21979,0.11871,0.79487,,12.914,6.9589,65.445,5.5736,10.707,0
3540,-0.11725,0.57942,-0.045578,0.90918,-38.629,-0.13008,-0.11906,0.73266,1.5518,0.42277,-0.088299,-0.25628,-0.06257,-0.1173,-2055.9,-0.17754,1.7278,-0.11643,-0.074439,31.973,0.83287,-0.10205,-0.076605,-0.16581,0.41785,-0.1685,-0.71774,-0.072853,2.4719,0.23744,-0.070472,92.726,3.9376,3.9498,-0.10755,1.5127,,0.42204,-0.069016,0.040383,-0.31123,-0.069555,78.217,47.347,-0.8084,0.62781,31.379,-0.12889,-0.086431,0.90821,0.56368,0.25433,0.88421,0.86646,-5.357,-0.065949,-0.2633,1.0738,,11.431,7.7047,94.887,3.8473,2.4022,0
3541,0.082397,0.73815,0.29885,1.4506,43.082,,0.10107,0.35834,3.5868,0.26614,0.12766,0.18704,0.033583,0.10121,2102.1,0.17354,1.3562,0.10107,0.032103,6.6022,1.3145,0.12452,0.025714,0.14177,0.24513,0.14369,5.9229,0,3.2107,0.090403,0.03155,59.442,6.2176,6.1892,0.15655,3.5758,,0.26335,0.046764,0.68776,0.22168,0.044038,19.315,11.303,1.2999,1.4247,6.4472,0.14094,0.042788,1.247,0.64971,0.16083,1.0281,0.89292,200.97,0.046209,0.3151,0.96942,,55.027,32.58,57.543,6.3443,12.948,0
3542,0.07604,0.10866,0.73598,7.6403,278.42,-0.067354,0.097249,8.1144,0.97195,0.89028,0.098152,0.79022,0.13512,0.097328,139.56,2.6154,9.1424,0.097371,0.095248,,0.99521,0.094272,0.075459,0,0.50244,2.5098,6.9812,5.4002,2.8745,-0.31286,0.094847,44.109,8.311,7.5877,0.099785,0.98289,,0.88981,0.090405,6.6238,0.0138,0.088823,52.956,51.266,,7.2209,,0.093999,0.089949,7.1689,0.10865,0.121,5.1689,5.1927,571.81,0.089605,0.078785,0.91473,,,7.1197,39.575,9.2272,8.5035,0
3543,0.047766,0.34249,0.39073,2.2163,85.294,,0.058955,1.9198,1.4841,0.65751,0.077353,0.21541,0.1766,0.05912,328.9,1.1047,2.9194,0.058955,0.026555,50.205,1.0508,0.082564,0.021308,0.12543,0.54808,0.94892,1.6826,1.3475,3.8706,0.062046,0.031621,33.754,10.836,7.285,-0.13995,1.4559,,0.65708,-0.10208,0.44353,0.029459,0.027957,130.37,85.148,0.17029,1.4802,50.254,-0.28498,-0.15986,2.2311,0.25691,0.091885,2.2532,2.2605,2988.2,-0.10208,0.075253,0.97705,,7.2656,4.2947,36.933,9.8842,5.2106,0
3544,0.3119,0.30078,0.37161,2.1258,54.232,,0.3066,2.3389,2.0654,0.70082,0.3071,1.1134,0.20993,0.3066,362.95,1.0032,3.3425,0.30744,0.19729,,1.1131,0.30223,0.19212,0.85412,0.41334,0.97744,0,1.3358,2.8241,0.064606,0.19501,70.841,5.1528,5.126,0.31457,1.4577,,0.69992,0.19047,0.845,0.035553,0.19437,91.356,90.83,,2.0032,,0.26332,0.16147,2.3506,0.27828,0.1942,2.2532,2.2584,182.63,0.19144,0.42827,0.79976,,,4.0223,57.924,6.3115,4.9428,0
3545,0.20375,0.19442,0.31512,3.4953,55.722,,0.20422,4.1423,1.6062,0.80554,0.22375,1.4978,0.21749,0.20436,285.61,1.2718,5.1425,0.20436,0.1859,26.07,1.1523,0.21064,0.18198,0.36885,0.72984,1.0149,109130,0.58474,3.6143,-0.010413,0.18633,37.756,9.6673,10.067,0.18587,2.0843,,0.80554,0.19041,1.0744,0.026248,0.19068,83.129,56.267,2.6662,2.5639,31.404,0.11997,0.16011,2.547,0.19324,0.10343,1.5493,1.5822,1388.4,0.19041,0.2542,0.81718,,14.03,6.491,30.913,11.782,4.2541,0
3546,-0.27223,0.65541,0.34819,1.5342,-15.934,,-0.27581,0.52698,2.5223,0.34395,-0.28388,-0.5613,-0.068058,-0.26858,-1259.8,-0.30085,1.5265,-0.27581,-0.095728,62.878,0.87868,-0.28389,-0.096263,-0.29461,-0.032851,-0.30439,-240.75,4.4449,2.9997,0.22851,-0.093137,95.934,3.9531,3.9194,-0.2065,2.5775,,0.34971,-0.08163,0.10495,-0.11778,-0.093035,126.99,64.027,-0.74092,0.91237,60.908,-0.39654,-0.11233,1.5182,0.64102,0.25296,5.3907,5.3671,467.93,-0.080568,-0.93584,1.0961,,5.808,5.698,99.352,3.6796,32.558,0
3547,0.014868,0.73291,0.20719,1.356,-48.933,,0.018408,0.36217,1.8755,0.26614,0.047439,0.038628,0.043992,0.018408,3683.8,0.09903,1.3643,0.018302,0.009813,91.685,0.82806,0.049103,0.008279,0.15743,0.19079,0.08605,1.3987,6.8371,3.2276,0.36277,0.02164,133.84,2.7251,2.6611,0.052484,2.1551,,0.26004,0.025044,0.056787,0.18389,0.024581,144.06,57.068,0.032596,0.63804,96.582,-0.026736,-0.012762,1.3396,0.74875,0.36697,7.3971,7.7156,337.98,0.025048,0.058284,0.99011,,3.9825,6.3915,132.23,2.7603,109.78,0
3548,0.59349,0.015867,0.68374,56.574,372.02,,0.72156,60.493,2.2942,0.98568,0.8128,26.876,0.48385,0.70672,4.273,37.628,63.776,0.70725,0.46011,0,1.0262,0,0.45345,1.4478,0.16116,38.68,39.78,2.3676,3.0408,-0.17641,0.4631,4.0598,66.71,71.578,0.034681,2.3119,,0.98353,0.46429,54.694,0.000557,0.44831,57.596,57.817,,52.098,0,0.013149,0.43456,58.862,0.015597,0.013024,3.3048,3.288,394.34,0.45953,1.7127,0.56594,,0,6.3116,4.1017,88.987,8.4994,0
3549,0.22539,0.36282,0.49077,2.3527,55.011,0.52464,0.23223,1.7423,1.6868,0.63064,0.23141,0.755,0.17871,0.23171,399.85,0.91602,2.7578,0.23223,0.15208,42.024,1.1765,0.23,0.12794,,0.66483,0.83066,2.0477,2.4361,3.8276,0.12832,0.15274,105.71,3.4538,1.0679,0.23826,1.6864,,0.63361,0.17637,0.1511,0.037476,0.177,121.58,78.237,1.207,1.6392,48.702,0.19489,0.16554,2.2937,0.3482,0.28931,3.4985,3.4806,3395.8,0.17508,0.33158,0.83345,,8.6855,4.6699,83.834,4.3512,11.465,0
3550,0.023018,0.44412,-0.34545,0.20957,-116.38,-0.026218,0.023208,1.256,0.63474,0.55742,0.098925,0.12446,0.10342,0.023128,2933.2,0.12427,2.2528,0.023128,0.034716,3.8781,2.0276,0.085135,0.02675,,0.41308,0.12109,1.4885,-0.38025,4.7922,0.69024,0.076126,157.18,2.3357,1.3331,0.083383,0.63915,123.72,0.55749,0.16374,0.014421,0.12743,0.15965,14.25,11.95,2.1767,0.15125,3.9407,0.009728,0.021797,0.20629,0.34244,0.42813,0.59953,0.56827,-38698,0.16096,0.040162,0.83535,2.60E-05,96.695,29.799,135.49,2.694,0.83483,0
3551,-0.12397,0.44327,0.13426,1.4154,6.7003,,-0.13132,1.2537,1.5809,0.55612,-0.12026,-0.27228,-0.045891,-0.13015,-2896.1,-0.12603,2.2595,-0.1301,-0.09016,37.92,0.94681,-0.10233,-0.085734,-0.17872,-0.087307,-0.12467,-1.5176,0.2499,4.3854,0.16597,-0.092782,66.148,6.6931,5.057,-0.028431,2.4085,18.033,0.56271,-0.012262,0.13588,-0.27176,-0.050673,83.957,45.253,-1.0814,1.1689,36.284,-0.1282,-0.045345,1.253,0.39004,0.1893,1.1958,1.2732,2693,-0.011806,-0.17478,1.0583,0.051003,9.6331,8.0674,69.107,5.2819,4.9898,0
3552,-0.64241,0.87148,0.76328,5.2509,28.793,,-0.68257,0.14715,1.5834,0.12934,-0.67808,-2.1811,-0.25667,-0.65139,-178.27,-2.1107,1.1471,-0.68229,-0.29968,109.99,0.39817,-0.67213,-0.30722,-1.0745,-0.9179,-2.4003,-30.844,14.095,1.9295,1.2915,-0.32432,34.112,10.795,1.6758,-0.53365,2.3989,285.35,0.17066,-0.4233,0.27498,-0.027684,-0.28961,150.14,39.229,-2.0732,2.0529,52.887,-0.66728,-0.39253,1.1286,0.17956,0.092817,13.777,13.894,59.406,-0.44414,-5.6349,1.2746,10.465,3.3091,9.3182,36.933,9.8976,43.244,0
3553,0.076698,0.24632,0.34537,2.0621,42.99,,0.093745,3.0673,1.8367,0.75241,0.091462,0.38921,0.074039,0.093874,807.08,0.4517,4.0597,0.093828,0.049014,20.13,1.2091,0.10701,0.039239,0.006021,0.75377,0.38784,2.7239,1.1034,3.1448,0.10805,0.051855,64.69,5.6423,5.5953,0.09909,1.8577,,0.75215,0.052875,0.51454,0.085879,0.052747,87.746,64.294,0.74857,1.5514,21.339,0.090478,0.039903,2.5994,0.24763,0.17723,1.9803,1.9788,567.7,0.052012,0.096153,0.95132,,18.098,5.6781,63.677,5.7327,4.6614,0
3554,0.009536,0.72325,0.079236,1.1097,-4.8226,,0.012987,0.37743,2.924,0.27606,0.059779,0.022158,0.020735,0.012936,5145.8,0.070617,1.3844,0.012753,0.004581,12.063,0.51602,0.056863,0.004774,0.004038,0.1502,0.065531,1.0863,2.475,3.7733,0.21005,0.006273,140.12,2.6583,2.6333,0.057005,2.9254,45.624,0.27146,0.016831,0.08887,0.25797,0.019451,97.756,87.207,0.14143,1.07,11.871,0.035946,0.013143,1.1805,0.72321,0.3755,3.1471,3.3953,436,0.017198,0.039298,1.0174,0.026553,30.257,4.187,133.48,2.737,57.705,0
3555,0.03379,0.088536,0.73667,9.6461,43.365,0.39016,0.044946,10.725,1.6038,0.83202,0.042193,0.65099,0.092995,0.045341,350.79,1.0439,11.111,0.045046,0.029045,58.465,1.0036,0.045208,0.023701,0.41355,0.82798,0.73714,1.6665,3.6175,3.7318,-0.033421,0.041065,9.223,39.759,50.637,0.035007,2.0973,,0.83368,0.015594,1.9915,0.032968,0.040642,76.441,19.735,0.15876,6.6036,60.187,0.01266,0.004834,10.176,0.07947,0.025151,4.5466,4.5602,3644.9,0.015906,0.038854,0.97125,,6.241,18.364,8.5469,44.461,10.279,0
3556,-0.029019,0.89003,0.00681,1.0074,-13.481,,-0.02853,0.12552,1.1763,0.11152,0.043386,-0.038678,0.011428,-0.028695,19015,0.019127,1.1239,-0.027993,-0.01755,11.427,1.058,0.040694,-0.008421,0.16386,-0.012999,0.021392,0.55776,0.066562,4.0201,0.56772,0.00493,104.84,3.4725,1.7873,0.029471,1.7399,3.931,0.28312,0.017047,0.065768,0.30986,0.020197,95.82,84.851,-0.40752,0.94736,12.444,0.01228,0.007451,0.44901,0.71357,0.28723,0.19782,1.0627,171.64,0.017024,-0.26048,1.0193,2.5679,31.786,4.2867,103.85,3.5154,5.858,0
3557,0.071549,0.57053,0.23059,1.793,-4.3478,,0.088683,0.74724,1.8961,0.42767,0.11297,0.42333,0.062635,0.088548,1273.2,0.28613,1.7528,0.088903,0.04393,41.569,1.4672,0.11317,0.036265,0.20272,0.069759,0.26355,6.388,0.53213,4.6542,0.28277,0.06122,59.705,6.1117,2.9789,0.1153,1.8985,0.46774,0.68514,0.06182,0.023988,0.10485,0.053588,90.486,50.255,0.35861,0.86807,44.318,0.06139,0.032019,0.82976,0.29454,0.16356,0.82133,1.551,9205.1,0.061672,0.16273,0.95449,0.57508,8.7851,7.2644,55.48,6.5804,3.1978,0
3558,-0.11906,0.69037,0.065162,1.083,-32.284,-0.10886,-0.11234,0.44379,5.0391,0.30733,-0.12026,-0.22823,-0.017893,-0.11248,-2666.9,-0.13686,1.4451,-0.11172,-0.027829,35.554,0.95109,-0.11681,-0.037152,0.075459,-0.025052,-0.12982,-1.8905,0.17495,3.2156,0.10763,-0.025798,41.5,8.7952,8.2524,-0.099626,5.061,,0.30468,-0.028175,0.025361,-0.29165,-0.016631,35.812,10.626,-0.49854,0.42994,35.591,-0.13045,-0.022246,1.0285,0.66431,0.11372,1.1901,1.2007,89.781,-0.026532,-0.35972,1.0166,,10.266,34.371,42.391,8.5799,8.9579,0
3559,0.23695,0.19072,0.61359,5.5542,76.412,,0.29589,4.2069,1.6961,0.80795,0.29956,2.1634,0.091951,0.29544,147.13,2.4807,5.2487,0.29616,0.084309,53.095,1.2925,0.27913,0.086461,0.41855,0.32734,2.0707,8.6599,2.4414,3.8511,0.005404,0.083608,22.734,16.064,11.067,0.28176,1.6976,,0.80929,0.11782,0.95153,0.013115,0.10264,155.61,96.062,0.59052,3.1606,59.267,0.24113,0.077962,4.2518,0.17815,0.062315,3.429,3.464,4091.4,0.11768,0.2809,0.91599,,6.8749,3.7996,19.247,18.829,7.2574,0
3560,0.087556,0.37451,0.29071,1.959,-7.307,0.004045,0.089573,1.6607,1.307,0.62466,0.12464,0.39907,0.10273,0.089392,1094.8,0.33359,2.6672,0.089162,0.061542,65.762,1.3171,0.12254,0.04856,0.17662,0.027128,0.28294,7.122,0.72029,6.4109,0.29946,0.063971,150.27,2.4332,2.615,0.5876,1.3064,5.0527,0.69067,0.11612,0.19892,0.093952,0.093643,183.18,111.71,0.2781,1.051,79.077,0.087834,0.071022,1.5502,0.23342,0.41008,1.6072,1.6753,1139900,0.11535,0.14501,0.9251,0.071431,5.5541,3.2673,135.04,2.7033,3.1623,0
